,user_id,full_text,view_count,user_details,views_details,quote_count,reply_count,retweet_count,created_at,full_name,screen_name,profile_picture,followers_count,source,cursor
3,1431296829350633473,@SafaricomPLC @MPESA_FDN @SafaricomFDN There's no way you can communicate to a safaricom customer care agent via a voice call?,26,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Fri Aug 27 16:45:46 +0000 2021', 'default_profile': True, 'default_profile_image': False, 'description': 'Experiences and people are great teachers.lets keep learning', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 1347, 'followers_count': 42, 'friends_count': 506, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 0, 'location': 'Nairobi, Kenya', 'media_count': 60, 'name': 'Gitau Rayan', 'normal_followers_count': 42, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1693257675990073344/0uXJZCV2_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'GitauRayan', 'statuses_count': 1022, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '26', 'state': 'EnabledWithCount'}",0,1,0,Tue Nov 12 18:31:08 +0000 2024,Gitau Rayan,GitauRayan,https://pbs.twimg.com/profile_images/1693257675990073344/0uXJZCV2_normal.jpg,42,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
4,3329087701,"@SafaricomPLC @Safaricom_Care @FAO @FAOclimate @FAOKenya @PeterNdegwa_ and direct market connections. Through DigiFarm, farmers can manage agricultural activities from a mobile interface, helping them improve productivity and income. DigiFarm also provides weather updates and farming tips, supporting climate resilience among farmers.",34,"{'can_dm': True, 'can_media_tag': True, 'created_at': 'Mon Aug 24 17:08:41 +0000 2015', 'default_profile': False, 'default_profile_image': False, 'description': 'Digital Media strategist ||\nFounder @WitamKenya @Aain_Eac\nhttps://t.co/dAXkhtgBsi #AainTsb #Uav4Ag\nRetweets=Endorsement @Fao @SPAirservices1\n0700000508 🤙', 'entities': {'description': {'urls': [{'display_url': 'spairservices.co.ke', 'expanded_url': 'http://spairservices.co.ke/', 'indices': [58, 81], 'url': 'https://t.co/dAXkhtgBsi'}]}}, 'fast_followers_count': 0, 'favourites_count': 3996, 'followers_count': 23219, 'friends_count': 22584, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 117, 'location': 'KENYA  ', 'media_count': 661, 'name': '#AgribusinessKE🇰🇪🌎', 'normal_followers_count': 23219, 'pinned_tweet_ids_str': ['1856392897781793234'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3329087701/1673640298', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1780247444787175424/SDmNaf04_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'MorrisMaina_', 'statuses_count': 22238, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '34', 'state': 'EnabledWithCount'}",0,1,0,Tue Nov 12 18:29:08 +0000 2024,#AgribusinessKE🇰🇪🌎,MorrisMaina_,https://pbs.twimg.com/profile_images/1780247444787175424/SDmNaf04_normal.jpg,23219,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
5,1842288810278977536,@Its_Smith22 @SafaricomPLC It's normal,3,"{'can_dm': True, 'can_media_tag': False, 'created_at': 'Fri Oct 04 19:41:25 +0000 2024', 'default_profile': True, 'default_profile_image': False, 'description': 'more jokes 😃 😀 \npositive energy only 💪\nReal Madrid fan 🍻', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 5484, 'followers_count': 700, 'friends_count': 569, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': '', 'media_count': 158, 'name': 'Akili_kid 🐦', 'normal_followers_count': 700, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1842288810278977536/1728235539', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1843024951701319680/z0rIKMvx_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'antonio_biggie', 'statuses_count': 4886, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '3', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:25:55 +0000 2024,Akili_kid 🐦,antonio_biggie,https://pbs.twimg.com/profile_images/1843024951701319680/z0rIKMvx_normal.jpg,700,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
6,1499930365535866882,@SafaricomPLC https://t.co/kFJEH8NvkX https://t.co/GtxBYdH288,3,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Sat Mar 05 02:11:23 +0000 2022', 'default_profile': True, 'default_profile_image': False, 'description': 'MBChB/Computer Guru/\nHealthcare cyber security', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 236, 'followers_count': 248, 'friends_count': 843, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': 'Kisumu', 'media_count': 237, 'name': 'Dr. Lawrence Lawino _K', 'normal_followers_count': 248, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1499930365535866882/1710841730', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1789221861462519808/-us646NK_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'LawrenceAwino', 'statuses_count': 4125, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '3', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:23:04 +0000 2024,Dr. Lawrence Lawino _K,LawrenceAwino,https://pbs.twimg.com/profile_images/1789221861462519808/-us646NK_normal.jpg,248,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
7,1560698810736775168,"@SafaricomPLC so you decided to ask me share mu details buy no action to it, kindly be truthful no need to lie that is my hard earned money. Return my money if you cant credit the bundles @safaricom",6,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Fri Aug 19 18:43:00 +0000 2022', 'default_profile': True, 'default_profile_image': False, 'description': '#safe #Alerts #safealerts #Safety', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'safealerts.com', 'expanded_url': 'http://Www.safealerts.com', 'indices': [0, 23], 'url': 'https://t.co/VGljCNv4oL'}]}}, 'fast_followers_count': 0, 'favourites_count': 3273, 'followers_count': 181, 'friends_count': 135, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 0, 'location': 'Nairobi, Kenya', 'media_count': 432, 'name': 'Safe Alerts', 'normal_followers_count': 181, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1560698810736775168/1694447590', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1701262597167706112/meFHdmEY_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'safe_alerts', 'statuses_count': 3875, 'translator_type': 'none', 'url': 'https://t.co/VGljCNv4oL', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '6', 'state': 'EnabledWithCount'}",0,1,0,Tue Nov 12 18:22:55 +0000 2024,Safe Alerts,safe_alerts,https://pbs.twimg.com/profile_images/1701262597167706112/meFHdmEY_normal.jpg,181,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
8,1499930365535866882,@SafaricomPLC @MPESA_FDN @SafaricomFDN https://t.co/kFJEH8NvkX,11,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Sat Mar 05 02:11:23 +0000 2022', 'default_profile': True, 'default_profile_image': False, 'description': 'MBChB/Computer Guru/\nHealthcare cyber security', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 236, 'followers_count': 248, 'friends_count': 843, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': 'Kisumu', 'media_count': 237, 'name': 'Dr. Lawrence Lawino _K', 'normal_followers_count': 248, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1499930365535866882/1710841730', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1789221861462519808/-us646NK_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'LawrenceAwino', 'statuses_count': 4125, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '11', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:22:04 +0000 2024,Dr. Lawrence Lawino _K,LawrenceAwino,https://pbs.twimg.com/profile_images/1789221861462519808/-us646NK_normal.jpg,248,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
9,1499930365535866882,"@SafaricomPLC @MPESA_FDN @SafaricomFDN https://t.co/kFJEH8NvkX

This move validate the Nation Report",8,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Sat Mar 05 02:11:23 +0000 2022', 'default_profile': True, 'default_profile_image': False, 'description': 'MBChB/Computer Guru/\nHealthcare cyber security', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 236, 'followers_count': 248, 'friends_count': 843, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': 'Kisumu', 'media_count': 237, 'name': 'Dr. Lawrence Lawino _K', 'normal_followers_count': 248, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1499930365535866882/1710841730', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1789221861462519808/-us646NK_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'LawrenceAwino', 'statuses_count': 4125, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '8', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:21:30 +0000 2024,Dr. Lawrence Lawino _K,LawrenceAwino,https://pbs.twimg.com/profile_images/1789221861462519808/-us646NK_normal.jpg,248,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
10,1617840542850715652,@SafaricomPLC @SafaricomPLC Are you attending site or not??? You promised to send someone today. One week I'm still chasing you!,4,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Tue Jan 24 11:04:13 +0000 2023', 'default_profile': True, 'default_profile_image': False, 'description': '', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 38, 'followers_count': 1, 'friends_count': 57, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': '', 'media_count': 0, 'name': 'Joy Gitata', 'normal_followers_count': 1, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1617840690678960129/D8GONkGe_normal.png', 'profile_interstitial_type': '', 'screen_name': 'JoyGitata', 'statuses_count': 6, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '4', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:19:50 +0000 2024,Joy Gitata,JoyGitata,https://pbs.twimg.com/profile_images/1617840690678960129/D8GONkGe_normal.png,1,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
11,3347582758,@moneyacademyKE We need to deal with @SafaricomPLC once and for all. We can't have a network provider that aids the abduction and killings of its customers.,12,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Sat Jun 27 13:17:50 +0000 2015', 'default_profile': True, 'default_profile_image': False, 'description': ""'Darkness cannot drive out darkness, only light can do that'."", 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 10192, 'followers_count': 218, 'friends_count': 371, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 0, 'location': 'Kenya', 'media_count': 14, 'name': 'Peter Nduati', 'normal_followers_count': 218, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3347582758/1715939740', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1791405230610841600/DASUxPlM_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'PeterKnduati', 'statuses_count': 1305, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '12', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:14:51 +0000 2024,Peter Nduati,PeterKnduati,https://pbs.twimg.com/profile_images/1791405230610841600/DASUxPlM_normal.jpg,218,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
12,1734872119601754112,@magwaz3 We are also moving away from @SafaricomPLC for good.,31,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Wed Dec 13 09:45:49 +0000 2023', 'default_profile': True, 'default_profile_image': False, 'description': '', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 8051, 'followers_count': 63, 'friends_count': 187, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': '', 'media_count': 9, 'name': 'M', 'normal_followers_count': 63, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1734872926627762176/EX5njGS0_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'gitau2024', 'statuses_count': 5598, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '31', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:12:24 +0000 2024,M,gitau2024,https://pbs.twimg.com/profile_images/1734872926627762176/EX5njGS0_normal.jpg,63,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
13,839761295092113408,"The current state of @SafaricomPLC is making me miss late Bob Colleymore so much 😢  

Shame on you @SafaricomPLC 
Shame on you @Safaricom_Care 
Shame on you @WilliamsRuto 
Shame on you @PeterNdegwa_ 

#RutoMustGo 
#FreeAoko 
#BoycottSafaricom 
#BoycottSafaricom https://t.co/3jotBUoMzh",31,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Thu Mar 09 08:54:29 +0000 2017', 'default_profile': False, 'default_profile_image': False, 'description': ""Passionate Dreamer/Egalitarian/Dancer/LoveKenyaLovePeople/Girls' Bill of Rights Ambassador/Melton Fellow_20/Frontliner_20/The PEOPLE'S Blogger🦾🇰🇪🦾"", 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'givingway.com/project/dbdef6', 'expanded_url': 'https://www.givingway.com/project/dbdef6', 'indices': [0, 23], 'url': 'https://t.co/6xitGpgFXv'}]}}, 'fast_followers_count': 0, 'favourites_count': 40141, 'followers_count': 565, 'friends_count': 1017, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': 'Kenya', 'media_count': 609, 'name': 'Kenyan Daughter', 'normal_followers_count': 565, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/839761295092113408/1537207825', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1854928668235120640/i7OcUnIq_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'ClarisNadini', 'statuses_count': 33190, 'translator_type': 'none', 'url': 'https://t.co/6xitGpgFXv', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '31', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:12:01 +0000 2024,Kenyan Daughter,ClarisNadini,https://pbs.twimg.com/profile_images/1854928668235120640/i7OcUnIq_normal.jpg,565,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZw0GSGNoR1AAIAAIAAAACCAADAAAAAAgABAAAAAMKAAUZw2IvYUAnEAoABhnDYi9hP2PAAAA
0,99741477,@MutumaoNkanata @SafaricomPLC @Safaricom_Care It's a free market and NMG is free to plug the deficit with other advertisers since Safaricom is already evil enough.,12,"{'can_dm': False, 'can_media_tag': False, 'created_at': 'Sun Dec 27 16:56:47 +0000 2009', 'default_profile': False, 'default_profile_image': False, 'description': '“Beware the quiet man. For while others spoke, he watched. And while others act, he plans. And when they finally rest… he strikes.”\n― Anonymous', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 19892, 'followers_count': 623, 'friends_count': 4091, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 2, 'location': '🇰🇪', 'media_count': 1484, 'name': 'kim \uea00', 'normal_followers_count': 623, 'pinned_tweet_ids_str': ['1821892645188239585'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/99741477/1730125707', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1832303518700445696/jQhhsiF4_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'dnlkym', 'statuses_count': 20485, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '12', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:11:36 +0000 2024,kim ,dnlkym,https://pbs.twimg.com/profile_images/1832303518700445696/jQhhsiF4_normal.jpg,623,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
1,1507339952677392386,@jjanointedke @SafaricomPLC @citizentvkenya @RadioCitizenFM @VinnyyobzK #sambazafurahanasafaricom,14,"{'can_dm': True, 'can_media_tag': True, 'created_at': 'Fri Mar 25 12:54:24 +0000 2022', 'default_profile': True, 'default_profile_image': False, 'description': 'Content creator', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 105, 'followers_count': 34, 'friends_count': 93, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': '', 'media_count': 1, 'name': 'Joshua Apollo', 'normal_followers_count': 34, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1507339952677392386/1697866946', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1507340271121571844/8XhmWOCd_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'jjanointedke1', 'statuses_count': 31, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '14', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:08:47 +0000 2024,Joshua Apollo,jjanointedke1,https://pbs.twimg.com/profile_images/1507340271121571844/8XhmWOCd_normal.jpg,34,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
2,1507339952677392386,@jjanointedke @SafaricomPLC @citizentvkenya @RadioCitizenFM @VinnyyobzK Thanks for 24yrs of Goodies,4,"{'can_dm': True, 'can_media_tag': True, 'created_at': 'Fri Mar 25 12:54:24 +0000 2022', 'default_profile': True, 'default_profile_image': False, 'description': 'Content creator', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 105, 'followers_count': 34, 'friends_count': 93, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': '', 'media_count': 1, 'name': 'Joshua Apollo', 'normal_followers_count': 34, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1507339952677392386/1697866946', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1507340271121571844/8XhmWOCd_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'jjanointedke1', 'statuses_count': 31, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '4', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:07:47 +0000 2024,Joshua Apollo,jjanointedke1,https://pbs.twimg.com/profile_images/1507340271121571844/8XhmWOCd_normal.jpg,34,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
3,1388395566049202176,@magwaz3 @SafaricomPLC kwani mkiambiwa ukweli mnakasirika? Weak and emotional as fuck.,5,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Sat May 01 07:31:35 +0000 2021', 'default_profile': True, 'default_profile_image': False, 'description': 'Sociologist.\nArsenal.\nAnti-government.', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 11199, 'followers_count': 1259, 'friends_count': 896, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': ' Africa.', 'media_count': 75, 'name': 'Hydra', 'normal_followers_count': 1259, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1388395566049202176/1696672719', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1752008755309383680/QcRdYZ_e_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'Hydra0441', 'statuses_count': 11882, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '5', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:00:15 +0000 2024,Hydra,Hydra0441,https://pbs.twimg.com/profile_images/1752008755309383680/QcRdYZ_e_normal.jpg,1259,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
4,1842288810278977536,@SafaricomPLC Thank you for your quick help,4,"{'can_dm': True, 'can_media_tag': False, 'created_at': 'Fri Oct 04 19:41:25 +0000 2024', 'default_profile': True, 'default_profile_image': False, 'description': 'more jokes 😃 😀 \npositive energy only 💪\nReal Madrid fan 🍻', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 5484, 'followers_count': 700, 'friends_count': 569, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': '', 'media_count': 158, 'name': 'Akili_kid 🐦', 'normal_followers_count': 700, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1842288810278977536/1728235539', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1843024951701319680/z0rIKMvx_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'antonio_biggie', 'statuses_count': 4886, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '4', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 18:00:07 +0000 2024,Akili_kid 🐦,antonio_biggie,https://pbs.twimg.com/profile_images/1843024951701319680/z0rIKMvx_normal.jpg,700,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
5,1810626954380599296,Mnataka kuwekea @Kibet_bull kakiru ndio mpate reason ya kumuharibia credibility yake na mpate number yake msearch location na @SafaricomPLC 😂😂😂 https://t.co/u9EADLtmx3,7,"{'can_dm': False, 'can_media_tag': True, 'created_at': 'Tue Jul 09 10:48:22 +0000 2024', 'default_profile': True, 'default_profile_image': False, 'description': 'my life is a parody shyet', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 5912, 'followers_count': 233, 'friends_count': 338, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 0, 'location': 'Nairobi, Kenya', 'media_count': 396, 'name': 'kibett', 'normal_followers_count': 233, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1810626954380599296/1721279124', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1813967810369830912/OUPOwtha_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'kibett_L', 'statuses_count': 7648, 'translator_type': 'none', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '7', 'state': 'EnabledWithCount'}",0,0,0,Tue Nov 12 17:58:45 +0000 2024,kibett,kibett_L,https://pbs.twimg.com/profile_images/1813967810369830912/OUPOwtha_normal.jpg,233,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
6,90386770,"Punishing a media house for journalism is corporate censorship. Rather than withdrawing adverts from the @NationAfrica @SafaricomPLC  would have refined its own argument in response. That is how we strengthen vigorous public debate and an independent press. 
@SafaricomPLC…",1738,"{'can_dm': True, 'can_media_tag': True, 'created_at': 'Mon Nov 16 12:52:20 +0000 2009', 'default_profile': False, 'default_profile_image': False, 'description': 'ED & Official Spokesperson https://t.co/21ARJY3O9g ● Author & Columnist https://t.co/Rlzehm1wEE ● Story/injustice to tell? DM', 'entities': {'description': {'urls': [{'display_url': 'amnestykenya.org', 'expanded_url': 'http://amnestykenya.org', 'indices': [27, 50], 'url': 'https://t.co/21ARJY3O9g'}, {'display_url': 'irunguhoughton.org', 'expanded_url': 'http://irunguhoughton.org', 'indices': [72, 95], 'url': 'https://t.co/Rlzehm1wEE'}]}, 'url': {'urls': [{'display_url': 'irunguhoughton.org/thebook254', 'expanded_url': 'https://www.irunguhoughton.org/thebook254', 'indices': [0, 23], 'url': 'https://t.co/UDb5FhHw6n'}]}}, 'fast_followers_count': 0, 'favourites_count': 5279, 'followers_count': 37146, 'friends_count': 2351, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 126, 'location': 'Kenya', 'media_count': 3348, 'name': 'Irũngũ Houghton', 'normal_followers_count': 37146, 'pinned_tweet_ids_str': ['1855185717170676087'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/90386770/1731268401', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1853457059762536448/reJs89x7_normal.jpg', 'profile_interstitial_type': '', 'screen_name': 'irunguhoughton', 'statuses_count': 29829, 'translator_type': 'none', 'url': 'https://t.co/UDb5FhHw6n', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}","{'count': '1738', 'state': 'EnabledWithCount'}",2,0,23,Tue Nov 12 17:52:40 +0000 2024,Irũngũ Houghton,irunguhoughton,https://pbs.twimg.com/profile_images/1853457059762536448/reJs89x7_normal.jpg,37146,twitter,DAADDAABCgABGcNhr6cWEUQKAAIZwzsaw5qwggAIAAIAAAACCAADAAAAAAgABAAAAAQKAAUZw2IvYUAnEAoABhnDYi9hPzywAAA
